Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_PAIS,NACIONALITAT_CONTINENT,SEXE
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,140,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,177,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,30,2,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,..,161,3,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,58,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,67,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,56,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,59,2,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,..,230,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,58,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,47,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,..,11,2,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,22,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,58,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,73,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,108,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,..,4,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,58,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,108,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,108,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,196,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,177,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,..,101,3,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,7,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,4,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,135,1,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,219,1,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,11,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,54,2,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,19,3,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,..,161,3,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,58,4,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,5,58,4,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,135,1,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,86,2,2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,39,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,167,2,1
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,..,161,3,2
