Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,N_PERSONES_AGG
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,329,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,257,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,122,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,66,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,31,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,12,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,8,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,12,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,232,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,162,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,87,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,55,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,30,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,16,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,3,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,4,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,10,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,380,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,262,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,172,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,109,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,50,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,24,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,13,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,11,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,16,9
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,266,1
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,185,2
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,104,3
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,62,4
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,34,5
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,26,6
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,10,7
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,5,8
2007-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,16,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,381,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,284,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,147,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,75,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,30,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,10,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,4,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,5,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,3,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,214,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,146,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,93,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,56,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,15,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,6,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,1,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,5,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,2,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,191,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,177,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,80,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,40,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,13,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,12,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,8,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,1,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,235,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,184,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,110,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,46,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,25,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,8,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,4,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,2,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,11,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,159,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,147,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,99,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,68,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,15,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,7,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,1,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,3,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,158,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,136,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,106,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,60,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,16,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,7,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,3,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,4,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,13,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,289,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,202,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,108,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,61,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,28,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,7,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,4,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,1,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,3,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,222,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,181,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,98,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,77,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,13,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,6,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,3,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,7,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,212,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,165,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,81,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,45,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,17,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,8,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,2,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,2,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,3,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,333,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,178,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,105,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,61,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,24,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,11,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,5,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,1,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,4,9
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,265,1
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,191,2
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,124,3
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,75,4
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,27,5
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,13,6
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,5,7
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,1,8
2007-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,8,9
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,185,1
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,162,2
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,66,3
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,41,4
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,17,5
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,5,6
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,1,7
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,5,8
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,4,9
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,267,1
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,184,2
2007-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,117,3
